pl_name,hostname,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_telescope,disc_instrument,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,pl_imppar,pl_trandur,pl_ratror,st_spectype,st_teff,st_rad,st_mass,st_lum,st_logg,st_age,st_dens,rastr,ra,decstr,dec,sy_dist
Kepler-35 b,Kepler-35,2,1,0,Transit,2011,0.95 m Kepler Telescope,Kepler CCD Array,0,131.45800000,0.603470,8.160,0.728,40.36300,0.12700,0.410000,0.042000,,,1,,,,,5606.00,1.03,0.89,-0.027,4.36,,2.80648,19h37m59.27s,294.4969550,+46d41m22.82s,46.6896733,1819.1700000
Kepler-350 b,Kepler-350,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,11.18956200,0.104000,1.850,0.165,4.08000,0.01280,3.540000,0.000000,257.72,1037,0,0.3800,5.1200000,0.01132,,6186.00,1.53,1.19,0.428,4.15,4.000,0.39737,19h01m40.70s,285.4195845,+39d42m21.96s,39.7061009,956.8590000
Kepler-350 c,Kepler-350,1,3,0,Transit,2013,0.95 m Kepler Telescope,Kepler CCD Array,0,17.84900000,0.138500,3.100,0.277,6.10000,0.01900,1.130000,0.000000,138.41,888,1,0.8530,5.8919000,0.02140,,6492.30,1.25,1.00,0.428,4.24,4.000,0.94911,19h01m40.70s,285.4195845,+39d42m21.96s,39.7061009,956.8590000
Kepler-350 d,Kepler-350,1,3,0,Transit,2013,0.95 m Kepler Telescope,Kepler CCD Array,0,26.13600000,0.178600,2.800,0.250,14.90000,0.04700,3.730000,0.000000,83.24,782,1,0.8420,6.6130000,0.01804,,6492.30,1.25,1.00,0.428,4.24,4.000,0.68957,19h01m40.70s,285.4195845,+39d42m21.96s,39.7061009,956.8590000
Kepler-351 b,Kepler-351,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,37.05491900,0.214000,3.060,0.273,4.80000,0.01500,0.921000,0.000000,11.98,498,0,0.8600,5.1220000,0.02980,,5643.00,0.85,0.81,-0.386,4.56,2.900,2.93353,19h05m48.67s,286.4527949,+42d39m28.04s,42.6577891,1083.9100000
Kepler-351 c,Kepler-351,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,57.24809000,0.287000,3.190,0.285,11.10000,0.03500,1.880000,0.000000,6.71,431,0,0.2100,5.9230000,0.03552,,5643.00,0.85,0.81,-0.386,4.56,2.900,2.34785,19h05m48.67s,286.4527949,+42d39m28.04s,42.6577891,1083.9100000
Kepler-351 d,Kepler-351,1,3,0,Transit,2016,0.95 m Kepler Telescope,Kepler CCD Array,0,142.54424700,0.517700,2.720,0.243,7.85000,0.02470,2.140000,0.000000,1.99,318,0,0.0150,8.9490000,0.03207,,5225.00,0.78,0.81,-0.386,4.58,4.900,1.94457,19h05m48.67s,286.4527949,+42d39m28.04s,42.6577891,1083.9100000
Kepler-352 b,Kepler-352,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,10.05537000,0.085000,0.860,0.077,0.56600,0.00178,4.890000,0.000000,50.39,694,0,0.2600,2.9630000,0.01083,,5212.00,0.78,0.83,-0.432,4.57,3.470,3.24608,19h59m35.19s,299.8966237,+46d03m06.85s,46.0519022,252.7330000
Kepler-352 c,Kepler-352,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,16.33299500,0.118000,1.240,0.111,2.07000,0.00651,5.970000,0.000000,26.37,591,0,0.1200,2.1220000,0.01528,,5212.00,0.78,0.83,-0.432,4.57,3.470,3.24608,19h59m35.19s,299.8966237,+46d03m06.85s,46.0519022,252.7330000
Kepler-352 d,Kepler-352,1,3,0,Transit,2021,0.95 m Kepler Telescope,Kepler CCD Array,0,6.88727999,0.065700,0.806,0.072,0.44900,0.00141,4.710000,0.000000,90.91,788,0,0.2080,2.4250000,0.00807,,5208.00,0.77,0.80,-0.432,4.56,3.470,3.68040,19h59m35.19s,299.8966237,+46d03m06.85s,46.0519022,252.7330000
Kepler-353 b,Kepler-353,2,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,5.79527800,0.051000,0.890,0.079,0.64000,0.00201,4.990000,0.000000,27.19,534,0,0.2700,2.1840000,0.01791,,3903.00,0.50,0.55,-1.187,4.75,3.390,3.40975,19h47m25.57s,296.8565596,+41d45m29.07s,41.7580749,384.6940000
Kepler-353 c,Kepler-353,2,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,8.41089400,0.065000,1.380,0.123,2.48000,0.00780,5.190000,0.000000,16.56,472,0,0.4600,2.2530000,0.03088,,3903.00,0.50,0.55,-1.187,4.75,3.390,3.40975,19h47m25.57s,296.8565596,+41d45m29.07s,41.7580749,384.6940000
Kepler-354 b,Kepler-354,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,5.47666000,0.054000,1.840,0.164,4.04000,0.01270,3.560000,0.000000,64.84,741,0,0.7300,2.5030000,0.02603,,4648.00,0.67,0.65,-0.714,4.63,13.800,0.79950,19h03m00.37s,285.7515347,+41d20m08.43s,41.3356739,554.0640000
Kepler-354 c,Kepler-354,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,16.93440200,0.115000,1.310,0.117,2.27000,0.00714,5.550000,0.000000,14.40,508,0,0.6300,3.4560000,0.01703,,4648.00,0.67,0.73,-0.714,4.63,5.250,2.28605,19h03m00.37s,285.7515347,+41d20m08.43s,41.3356739,554.0640000
Kepler-354 d,Kepler-354,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,24.20984200,0.146000,1.240,0.111,2.07000,0.00651,5.970000,0.000000,8.95,451,0,0.1600,4.3730000,0.01950,,4648.00,0.67,0.65,-0.714,4.63,13.800,1.91598,19h03m00.37s,285.7515347,+41d20m08.43s,41.3356739,554.0640000
Kepler-355 b,Kepler-355,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,11.03189000,0.102000,1.460,0.130,2.73000,0.00859,4.820000,0.000000,154.80,840,0,0.3800,4.9350000,0.01246,,6184.00,1.07,0.99,0.195,4.44,3.720,0.69388,19h03m11.88s,285.7994917,+42d48m42.27s,42.8117427,1432.1700000
Kepler-355 c,Kepler-355,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,25.76229400,0.179000,2.710,0.242,7.80000,0.02450,2.150000,0.000000,49.97,633,0,0.2600,6.8160000,0.02279,,6184.00,1.07,0.99,0.195,4.44,3.720,0.60038,19h03m11.88s,285.7994917,+42d48m42.27s,42.8117427,1432.1700000
Kepler-356 b,Kepler-356,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,4.61269600,0.057000,1.570,0.140,3.09000,0.00972,4.390000,0.000000,844.98,1294,0,0.2600,2.9720000,0.01076,,6133.00,1.33,1.17,0.461,4.26,2.540,0.40888,19h29m41.06s,292.4210998,+37d40m58.05s,37.6827919,707.5590000
Kepler-356 c,Kepler-356,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,13.12163200,0.115000,1.810,0.161,3.93000,0.01240,3.640000,0.000000,209.37,913,0,0.1600,3.6260000,0.01319,,6133.00,1.33,1.17,0.461,4.26,2.540,0.40888,19h29m41.06s,292.4210998,+37d40m58.05s,37.6827919,707.5590000
Kepler-357 b,Kepler-357,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,6.47543400,0.063000,1.840,0.164,4.04000,0.01270,3.560000,0.000000,69.57,793,0,0.2700,2.6510000,0.02122,,5036.00,0.83,0.79,-0.556,4.50,13.800,2.00510,19h24m58.31s,291.2429746,+44d00m31.08s,44.0086337,688.5730000
Kepler-357 c,Kepler-357,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,16.85837000,0.120000,2.670,0.238,7.61000,0.02390,2.200000,0.000000,19.40,576,0,0.8200,2.0160000,0.02787,,5036.00,0.83,0.79,-0.556,4.50,13.800,6.92909,19h24m58.31s,291.2429746,+44d00m31.08s,44.0086337,688.5730000
Kepler-357 d,Kepler-357,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,49.49987500,0.246000,3.430,0.306,11.60000,0.03660,1.580000,0.000000,4.62,402,0,0.9100,6.5940000,0.02758,,5036.00,0.83,0.79,-0.556,4.50,13.800,2.26905,19h24m58.31s,291.2429746,+44d00m31.08s,44.0086337,688.5730000
Kepler-358 b,Kepler-358,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,34.06046700,0.210000,2.720,0.243,7.85000,0.02470,2.140000,0.000000,21.80,554,0,0.3800,2.4610000,0.02831,,5908.00,0.95,0.94,-0.138,4.50,0.400,16.05623,19h32m55.26s,293.2302333,+48d16m53.00s,48.2813901,1101.1000000
Kepler-358 c,Kepler-358,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,83.48836900,0.381000,2.850,0.254,8.50000,0.02670,2.020000,0.000000,6.60,411,1,0.2500,6.0880000,0.02770,,5908.00,0.95,0.94,-0.138,4.50,0.400,2.43432,19h32m55.26s,293.2302333,+48d16m53.00s,48.2813901,1101.1000000
Kepler-359 b,Kepler-359,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,25.56322200,0.178000,3.530,0.315,12.20000,0.03840,1.520000,0.000000,47.94,671,0,0.2100,4.2840000,0.03120,,6248.00,1.09,1.14,-0.097,4.43,3.020,1.12875,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,1443.2100000
Kepler-359 c,Kepler-359,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,57.68802000,0.307000,4.300,0.384,2.90000,0.00912,0.100000,0.000000,16.19,512,1,0.0600,4.1610000,0.04566,,6248.00,1.09,1.14,-0.097,4.43,3.020,0.42264,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,1443.2100000
Kepler-359 d,Kepler-359,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,77.09569100,0.372000,4.010,0.358,2.70000,0.00850,0.100000,0.000000,11.00,464,0,0.9200,3.4760000,0.26893,,6248.00,1.09,1.14,-0.097,4.43,3.020,0.16559,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,1443.2100000
Kepler-36 b,Kepler-36,1,2,0,Transit,2012,0.95 m Kepler Telescope,Kepler CCD Array,0,13.86825000,0.115300,1.498,0.134,3.83000,0.01205,6.260000,0.000000,247.00,978,1,0.8200,7.2783000,0.00838,,5979.00,1.63,1.03,0.510,4.10,4.790,0.35080,19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,527.9560000
Kepler-36 c,Kepler-36,1,2,0,Transit,2012,0.95 m Kepler Telescope,Kepler CCD Array,0,16.21865000,0.128300,3.679,0.328,7.13000,0.02243,0.787000,0.000000,191.00,928,1,0.1860,7.4600000,0.02062,,5979.00,1.63,1.03,0.510,4.10,4.790,0.35080,19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,527.9560000
Kepler-360 b,Kepler-360,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,3.28967200,0.044000,1.650,0.147,3.36000,0.01060,4.110000,0.000000,415.43,1116,0,0.0700,2.3120000,0.01440,,6053.00,1.06,0.95,-0.132,4.42,3.400,2.29385,19h05m08.33s,286.2847077,+44d46m53.69s,44.7815817,876.0440000
Kepler-360 c,Kepler-360,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,7.18643400,0.075000,2.100,0.187,5.06000,0.01590,3.000000,0.000000,146.50,860,0,0.1900,1.4060000,0.01877,,6053.00,1.06,0.95,-0.132,4.42,3.400,21.41412,19h05m08.33s,286.2847077,+44d46m53.69s,44.7815817,876.0440000
Kepler-361 b,Kepler-361,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,8.48661600,0.086000,1.450,0.129,2.70000,0.00849,4.870000,0.000000,411.90,1060,0,0.2700,5.1760000,0.01004,,6169.00,1.34,1.17,0.459,4.25,3.160,0.50575,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011,930.3200000
Kepler-361 c,Kepler-361,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,55.18802300,0.300000,2.520,0.225,6.90000,0.02170,2.370000,0.000000,33.95,568,0,0.0500,9.1670000,0.01897,,6169.00,1.34,1.17,0.459,4.25,2.950,0.66633,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011,930.3200000
Kepler-362 b,Kepler-362,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,10.32718600,0.087000,0.880,0.079,0.61500,0.00193,4.960000,0.000000,207.34,838,0,0.4200,1.8030000,0.01065,,5788.00,0.72,1.02,0.209,4.64,4.270,11.56076,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192,1090.5100000
Kepler-362 c,Kepler-362,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,37.86628100,0.207000,1.450,0.129,2.70000,0.00849,4.870000,0.000000,36.67,543,1,0.3200,4.7690000,0.01806,,5788.00,0.72,1.02,0.209,4.64,0.400,2.93888,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192,1090.5100000
Kepler-363 b,Kepler-363,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,3.61456800,0.048000,1.160,0.103,1.65000,0.00521,5.810000,0.000000,1000.24,1347,0,0.0600,3.4010000,0.00752,,5593.00,1.49,1.10,0.365,4.15,5.250,0.30006,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172,762.5960000
Kepler-363 c,Kepler-363,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,7.54242700,0.079000,1.690,0.151,66.40000,0.20900,75.600000,0.000000,376.29,1054,0,0.1000,4.9000000,0.01050,,5593.00,1.49,1.10,0.365,4.15,5.250,0.30006,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172,762.5960000
Kepler-363 d,Kepler-363,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,11.93212500,0.107000,2.050,0.183,4.86000,0.01530,3.100000,0.000000,203.76,905,0,0.6800,6.3500000,0.01206,,5593.00,1.49,1.10,0.365,4.15,5.250,0.30006,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172,762.5960000
Kepler-364 b,Kepler-364,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,25.74571800,0.178000,1.550,0.138,3.02000,0.00951,4.460000,0.000000,68.71,753,0,0.6800,6.9830000,0.01132,,6108.00,1.28,1.19,0.351,4.27,0.630,0.55965,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233,891.4620000
Kepler-364 c,Kepler-364,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,59.98062700,0.312000,2.150,0.192,5.27000,0.01660,2.910000,0.000000,22.23,568,1,0.2700,6.5820000,0.01552,,6108.00,1.28,1.19,0.351,4.27,0.630,1.52257,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233,891.4620000
Kepler-365 b,Kepler-365,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,10.66490300,0.098000,2.040,0.182,4.82000,0.01520,3.120000,0.000000,132.15,865,0,0.8700,3.2930000,0.01577,,6012.00,1.05,1.02,0.112,4.43,4.000,2.59019,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110,1038.9900000
Kepler-365 c,Kepler-365,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,17.78412900,0.137000,1.640,0.146,3.33000,0.01050,4.150000,0.000000,66.87,729,0,0.2200,3.8620000,0.01438,,6012.00,1.05,1.02,0.112,4.43,4.270,2.00592,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110,1038.9900000
Kepler-366 b,Kepler-366,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,3.28195900,0.045000,1.460,0.130,2.73000,0.00859,4.820000,0.000000,1873.31,1326,0,0.3300,2.8510000,0.01315,,6209.00,1.05,1.06,0.573,4.45,0.300,1.08330,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359,1856.2800000
Kepler-366 c,Kepler-366,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,12.51616000,0.110000,1.790,0.160,3.86000,0.01210,3.700000,0.000000,314.93,848,0,0.2000,4.8380000,0.01583,,6209.00,1.05,1.06,0.573,4.45,0.300,0.91780,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359,1856.2800000
Kepler-367 b,Kepler-367,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,37.81572400,0.201000,1.300,0.116,2.24000,0.00705,5.600000,0.000000,5.99,401,0,0.9000,4.6310000,0.01471,,4710.00,0.69,0.68,-0.617,4.63,2.290,3.49879,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499,188.0270000
Kepler-367 c,Kepler-367,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,53.57863700,0.253000,1.200,0.107,1.87000,0.00588,5.950000,0.000000,3.76,357,0,0.7500,5.2360000,0.01520,,4710.00,0.69,0.68,-0.617,4.63,2.290,3.04327,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499,188.0270000
Kepler-368 b,Kepler-368,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,26.84768000,0.186000,3.260,0.291,10.70000,0.03360,1.700000,0.000000,107.58,800,0,0.2800,10.0850000,0.01469,,5502.00,2.02,0.97,0.562,3.90,10.470,0.12675,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419,770.9780000
Kepler-368 c,Kepler-368,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,72.37933400,0.360000,3.880,0.346,14.30000,0.04510,1.350000,0.000000,28.68,575,0,0.4600,7.6850000,0.01738,,5502.00,2.02,0.97,0.562,3.90,10.470,0.12675,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419,770.9780000
Kepler-369 b,Kepler-369,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,2.73275600,0.030000,1.130,0.101,1.51000,0.00474,5.750000,0.000000,40.30,687,0,0.2700,1.0370000,0.02232,,3591.00,0.47,0.50,-1.420,4.79,4.170,4.32691,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727,214.0000000
Kepler-369 c,Kepler-369,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,14.87157200,0.094000,1.410,0.126,2.57000,0.00809,5.040000,0.000000,4.21,391,0,0.0100,2.4270000,0.02780,,3591.00,0.47,0.50,-1.420,4.79,4.170,4.32691,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727,214.0000000
Kepler-37 b,Kepler-37,1,4,0,Transit,2013,0.95 m Kepler Telescope,Kepler CCD Array,0,13.36702000,0.101900,0.310,0.028,0.79000,0.00249,140.000000,0.098000,44.50,718,0,0.7590,3.7330000,0.00360,,5357.00,0.79,0.79,-0.322,4.57,7.600,2.46000,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733,63.9207000
Kepler-37 c,Kepler-37,1,4,0,Transit,2013,0.95 m Kepler Telescope,Kepler CCD Array,0,21.30184800,0.139000,0.755,0.067,1.30000,0.00409,15.000000,0.099000,23.90,615,0,0.4300,3.8131000,0.00944,,5357.00,0.79,0.79,-0.322,4.57,7.600,2.46000,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733,63.9207000
Kepler-37 d,Kepler-37,1,4,0,Transit,2013,0.95 m Kepler Telescope,Kepler CCD Array,0,39.79226220,0.210900,2.030,0.181,2.00000,0.00629,1.300000,0.100000,10.39,499,1,0.5350,4.4474000,0.02320,,5357.00,0.79,0.79,-0.322,4.57,7.600,2.46000,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733,63.9207000
Kepler-37 e,Kepler-37,1,4,0,Transit Timing Variations,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,51.19600000,0.250000,0.370,,8.10000,0.02549,879.000000,0.000000,,401,1,0.0200,8.9900000,0.00460,,5288.00,0.77,0.80,-0.322,4.61,10.000,2.67396,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733,63.9207000
Kepler-370 b,Kepler-370,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,4.57953000,0.054000,1.590,0.142,3.15000,0.00993,4.310000,0.000000,361.51,1040,0,0.9100,3.2820000,0.01325,,5852.00,0.90,0.98,0.006,4.53,0.400,1.33901,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381,1167.9400000
Kepler-370 c,Kepler-370,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,19.02293000,0.140000,1.910,0.170,4.31000,0.01360,3.400000,0.000000,54.20,647,0,0.3500,3.4180000,0.01957,,5852.00,0.90,0.98,0.006,4.53,0.400,2.70459,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381,1167.9400000
Kepler-371 b,Kepler-371,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,34.76327800,0.200000,1.890,0.169,4.23000,0.01330,3.440000,0.000000,41.74,554,0,0.6200,4.1740000,0.01676,,5666.00,0.99,0.93,0.244,4.39,0.300,2.92338,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441,813.1920000
Kepler-371 c,Kepler-371,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,67.96801500,0.313000,1.780,0.159,3.82000,0.01200,3.720000,0.000000,17.06,443,0,0.1000,7.8020000,0.01648,,5666.00,0.99,0.93,0.244,4.39,5.500,1.18355,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441,813.1920000
Kepler-372 b,Kepler-372,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,6.84969200,0.075000,1.360,0.121,2.42000,0.00761,5.290000,0.000000,384.63,1081,0,0.2000,4.1200000,0.01126,,6509.00,1.14,1.15,0.321,4.41,3.090,0.61022,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288,1493.9500000
Kepler-372 c,Kepler-372,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,20.05376300,0.154000,2.090,0.186,5.02000,0.01580,3.020000,0.000000,91.88,755,0,0.2300,6.0310000,0.01759,,6509.00,1.14,1.20,0.321,4.41,2.349,0.02963,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288,1493.9500000
Kepler-372 d,Kepler-372,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,30.09256800,0.201000,1.690,0.151,3.50000,0.01100,3.980000,0.000000,53.47,660,0,0.3000,7.4990000,0.01706,,6509.00,1.14,1.15,0.321,4.41,3.090,0.01843,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288,1493.9500000
Kepler-373 b,Kepler-373,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,5.53530900,0.060000,1.360,0.121,2.42000,0.00761,5.290000,0.000000,453.87,1054,0,0.1600,2.8640000,0.01457,,5787.00,0.84,0.93,0.212,4.56,0.500,2.23423,19h17m33.12s,289.3879904,+50d35m49.24s,50.5970115,1090.4500000
Kepler-373 c,Kepler-373,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,16.72594800,0.126000,1.240,0.111,2.07000,0.00651,5.970000,0.000000,103.76,729,0,0.4800,2.8750000,0.01301,,5787.00,0.84,0.93,0.212,4.56,0.500,4.89667,19h17m33.12s,289.3879904,+50d35m49.24s,50.5970115,1090.4500000
Kepler-374 b,Kepler-374,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,1.89780600,0.029000,1.030,0.092,1.08000,0.00340,5.430000,0.000000,2014.66,1761,0,0.0500,2.6410000,0.01046,,5977.00,0.91,1.04,0.274,4.48,1.500,0.78220,19h36m33.09s,294.1378921,+42d22m13.47s,42.3704075,1265.6100000
Kepler-374 c,Kepler-374,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,3.28280700,0.042000,1.100,0.098,1.37000,0.00430,5.660000,0.000000,966.59,1467,0,0.2900,3.3090000,0.01082,,5977.00,0.91,1.04,0.274,4.48,1.500,0.79645,19h36m33.09s,294.1378921,+42d22m13.47s,42.3704075,1265.6100000
Kepler-374 d,Kepler-374,1,3,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,5.02821900,0.056000,1.310,0.117,2.27000,0.00714,5.550000,0.000000,548.10,1272,0,0.6900,3.4400000,0.01229,,5977.00,0.91,1.04,0.274,4.48,1.500,0.87899,19h36m33.09s,294.1378921,+42d22m13.47s,42.3704075,1265.6100000
Kepler-375 b,Kepler-375,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,12.12593400,0.101000,1.450,0.129,2.70000,0.00849,4.870000,0.000000,64.44,851,0,0.3200,3.0400000,0.01709,,5826.00,0.84,0.92,-0.163,4.57,0.400,2.76203,19h14m28.29s,288.6178715,+48d05m54.11s,48.0983639,1238.8100000
Kepler-375 c,Kepler-375,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,19.98632600,0.141000,2.650,0.236,7.51000,0.02360,2.220000,0.000000,33.15,720,0,0.9300,3.8100000,0.03189,,5826.00,0.84,0.92,-0.163,4.57,0.400,0.10370,19h14m28.29s,288.6178715,+48d05m54.11s,48.0983639,1238.8100000
Kepler-376 b,Kepler-376,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,4.92019900,0.057000,1.070,0.095,1.24000,0.00390,5.560000,0.000000,689.91,1242,0,0.3400,3.9150000,0.00824,,5900.00,1.18,1.06,0.357,4.30,1.910,0.59154,19h26m25.71s,291.6071451,+38d24m37.15s,38.4103192,923.0670000
Kepler-376 c,Kepler-376,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,14.17232700,0.115000,1.790,0.160,3.86000,0.01210,3.700000,0.000000,168.29,873,0,0.1900,2.6100000,0.01472,,5900.00,1.18,1.06,0.357,4.30,1.910,7.70665,19h26m25.71s,291.6071451,+38d24m37.15s,38.4103192,923.0670000
Kepler-377 b,Kepler-377,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,12.50952900,0.109000,1.390,0.124,2.51000,0.00790,5.140000,0.000000,139.11,875,0,0.0600,4.0220000,0.01195,,5949.00,1.22,1.07,0.218,4.30,0.300,2.28333,19h41m41.30s,295.4220717,+38d44m08.43s,38.7356737,823.8040000
Kepler-377 c,Kepler-377,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,27.01497600,0.182000,2.060,0.184,4.90000,0.01540,3.080000,0.000000,49.85,677,0,0.3400,5.7760000,0.01581,,5949.00,1.22,1.07,0.218,4.30,0.300,1.56542,19h41m41.30s,295.4220717,+38d44m08.43s,38.7356737,823.8040000
Kepler-378 b,Kepler-378,1,2,0,Transit,2014,0.95 m Kepler Telescope,Kepler CCD Array,0,16.09236100,0.112000,0.750,0.067,0.34700,0.00109,4.520000,0.000000,17.82,503,0,0.5400,1.9370000,0.01050,,4661.00,0.67,0.78,-0.655,4.65,3.240,3.00344,19h39m47.75s,294.9489697,+46d26m19.92s,46.4388673,152.0940000
